"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"WP2895","Differentiation of white and brown adipocyte   ",18,-0.723465431235367,-1.59031001616143,0.0128205128205128,0.0789173789173789,0.0599790073474284,1182,"tags=56%, list=10%, signal=50%","655/650/652/23090/63976/133522/253738/4093/10891/27129"
"WP49","IL-2 Signaling Pathway",41,-0.603580080557865,-1.54060968024026,0.0130624092888244,0.0795227994066891,0.0604391407233054,1825,"tags=29%, list=15%, signal=25%","3716/6776/9846/4137/3725/4609/2534/6777/596/9021/894/2353"
"WP2814","Mammary gland development pathway - Puberty (Stage 2 of 4)",12,-0.780021355445463,-1.58573398879201,0.0134003350083752,0.0806933216808681,0.06132876434039,1825,"tags=58%, list=15%, signal=50%","6776/374/8061/4609/2099/7431/5241"
"WP185","Integrin-mediated Cell Adhesion",87,-0.520619938572016,-1.48829796698778,0.0144167758846658,0.0847020793290232,0.0643755115554043,2709,"tags=33%, list=22%, signal=26%","3684/858/2889/3683/9475/7408/825/6093/3688/1793/5170/3672/5908/5602/7414/5906/7791/7094/2534/3611/10000/3690/3678/3680/3679/7145/857/10580/8516"
"WP428","Wnt Signaling",93,-0.516013726346037,-1.4719149595778,0.0144546649145861,0.0847020793290232,0.0643755115554043,1778,"tags=28%, list=14%, signal=24%","83439/81029/6423/23236/3725/85407/817/5176/4772/8061/22943/23500/4609/4920/4776/5332/5532/4919/7482/8324/894/5533/6422/166336/5579/64321"
"WP3624","Lung fibrosis",42,-0.595090254201187,-1.52309161949769,0.0147058823529412,0.0847020793290232,0.0643755115554043,1198,"tags=33%, list=10%, signal=30%","4502/4780/4204/4092/2006/3082/3479/2920/6347/5806/1440/2252/2247/3569"
"WP4249","Hedgehog Signaling Pathway",34,-0.613979531009327,-1.5326618836402,0.0148148148148148,0.0847020793290232,0.0643755115554043,1663,"tags=59%, list=14%, signal=51%","1453/5567/51684/1452/2619/2736/374654/5727/50937/2121/2735/64839/132884/8643/8405/8452/408/91653/596/894"
"WP4284","Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer",2,0.969356206570633,1.40938853846462,0.0148305084745763,0.0847020793290232,0.0643755115554043,117,"tags=50%, list=1%, signal=50%","9134"
"WP4540","Pathways Regulating Hippo Signaling",80,-0.514765914067745,-1.45024268605547,0.0161725067385445,0.0914241707464657,0.069484454300943,2054,"tags=36%, list=17%, signal=30%","5159/387/2771/1004/2324/5573/3791/5578/83439/1436/23236/2767/7005/1012/5563/7003/7010/5156/4915/3815/51422/2260/26524/5332/1003/5577/4804/2774/5579"
"WP4481","Resistin as a regulator of inflammation",28,-0.655231246365445,-1.5710268302057,0.0165165165165165,0.0924257590924258,0.070245684280772,1891,"tags=39%, list=15%, signal=33%","4792/23236/113026/4790/1432/5336/10000/5332/84812/3708/3569"
"WP4756","Renin Angiotensin Aldosterone System (RAAS)",28,-0.642313201374039,-1.54005365029727,0.018018018018018,0.0968916448048334,0.0736398592474509,2977,"tags=57%, list=24%, signal=43%","5330/805/10488/1636/91860/468/808/801/183/8536/817/90993/9586/3708/185/1511"
"WP2840","Hair Follicle Development: Cytodifferentiation (Part 3 of 3)",56,-0.552922911614378,-1.49246304008346,0.0181818181818182,0.0968916448048334,0.0736398592474509,1683,"tags=50%, list=14%, signal=43%","55806/4089/2619/10468/2736/864/26018/1523/652/4254/4790/27122/657/3516/3725/3488/4772/22943/6925/2908/1959/4345/3479/4487/2353/947/6422/2354"
"WP304","Kit receptor signaling pathway",59,-0.547763539132581,-1.48137946177379,0.0182072829131653,0.0968916448048334,0.0736398592474509,2042,"tags=42%, list=17%, signal=35%","6774/2309/5595/6194/7006/3635/7409/6615/2887/5578/4254/6776/1432/9846/4137/3717/695/2534/6777/3726/4286/3815/596/2353/5579"
"WP2884","NRF2 pathway",96,-0.50229588517062,-1.43725207847266,0.0182767624020888,0.0968916448048334,0.0736398592474509,787,"tags=14%, list=6%, signal=13%","6515/1066/1839/3082/23764/2258/2042/2949/1958/6649/7048/6517/2878"
"WP3591","Sleep regulation",13,-0.762190632381489,-1.57432028843489,0.0183639398998331,0.0968916448048334,0.0736398592474509,1424,"tags=46%, list=12%, signal=41%","114781/1471/8863/5730/2353/3569"
"WP4493","Cells and Molecules involved in local acute inflammatory response ",13,-0.763202044338344,-1.5764093804494,0.0183639398998331,0.0968916448048334,0.0736398592474509,531,"tags=69%, list=4%, signal=66%","3683/3688/6404/727/7412/718/6403/730/3569"
"WP3931","ESC Pluripotency Pathways",83,-0.513192199879881,-1.46059684483038,0.0185430463576159,0.0969136573784831,0.0736565893053263,1374,"tags=23%, list=11%, signal=20%","81029/657/3725/2549/3976/4092/5156/10000/8322/4093/2260/3977/7482/8324/3572/2258/2252/2247/2353"
"WP3679","Cell-type Dependent Selectivity of CCK2R Signaling",9,-0.821314343290443,-1.55202507610597,0.0202020202020202,0.104597375625413,0.0794963903670249,1720,"tags=67%, list=14%, signal=57%","23236/2770/6262/7220/6263/3708"
"WP1600","Nicotine Metabolism",1,-0.995107233140341,-1.32055611212644,0.0211132437619962,0.107436413813679,0.08165412412212,62,"tags=100%, list=1%, signal=100%",""
"WP3413","NOTCH1 regulation of human endothelial cell calcification",16,-0.719108393262633,-1.54981116464536,0.0211382113821138,0.107436413813679,0.08165412412212,2245,"tags=38%, list=18%, signal=31%","28514/2702/3672/55553/1902/4256"
"WP3876","BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation",11,-0.794035539572439,-1.56341750107091,0.0223367697594502,0.112496094970322,0.0854995971653595,1121,"tags=45%, list=9%, signal=41%","22943/2308/4093/1634/6422"
"WP516","Hypertrophy Model",15,-0.733841554420393,-1.56833421765294,0.0229132569558101,0.11435985904071,0.0869161003539503,1051,"tags=40%, list=9%, signal=37%","9948/1839/6935/467/3727/8013"
"WP15","Selenium Micronutrient Network",50,-0.555900230371387,-1.45906435350743,0.0231548480463097,0.114533801943353,0.0870483009259763,1854,"tags=26%, list=15%, signal=22%","3043/6648/4790/3039/3949/5743/4524/6347/12/6649/5742/2878/3569"
"WP477","Cytoplasmic Ribosomal Proteins",85,-0.501189342497575,-1.43146721872139,0.0237467018469657,0.115333493474257,0.0876560847229773,3956,"tags=54%, list=32%, signal=37%","6135/9349/6235/6205/6152/7311/6233/6217/6202/6157/9045/6130/6137/6176/6194/6181/23521/6229/6192/2197/6124/6160/6210/6154/6129/6224/6230/6191/6136/6206/6208/6168/6232/6134/6146/4736/6189/6125/6164/6228/6133/6122/6138/6207/6203/6196"
"WP1533","Vitamin B12 Metabolism",30,-0.628971424933689,-1.52810715439902,0.0238095238095238,0.115333493474257,0.0876560847229773,1854,"tags=37%, list=15%, signal=31%","3043/6648/4790/3039/3949/6948/4524/6347/12/6649/3569"
"WP334","GPCRs, Class B Secretin-like",4,-0.926494114951996,-1.47984744030126,0.0239410681399632,0.115333493474257,0.0876560847229773,135,"tags=75%, list=1%, signal=74%","10203/5745/7434"
"WP23","B Cell Receptor Signaling Pathway",92,-0.492094428626572,-1.40503772989784,0.0249343832020997,0.11865047369482,0.0901770653200225,2628,"tags=32%, list=21%, signal=25%","2889/7409/8915/5970/7462/5788/5170/4773/4792/8462/4790/1432/9846/23396/3662/3725/2549/2308/695/5336/4609/2534/974/975/8395/933/4208/4209/5579"
"WP2374","Oncostatin M Signaling Pathway",64,-0.52821348511576,-1.43777741269598,0.0253521126760563,0.11865047369482,0.0901770653200225,2153,"tags=30%, list=18%, signal=25%","9180/3716/5578/4792/4790/1432/3949/3717/7078/6777/3726/3977/6347/9021/3572/1958/2353/3727/5579"
"WP3599","Transcription factor regulation in adipogenesis",19,-0.689736241592773,-1.52996036892232,0.0253565768621236,0.11865047369482,0.0901770653200225,1104,"tags=42%, list=9%, signal=38%","23175/8660/2308/2908/1052/10891/6517/3569"
"WP4191","Caloric restriction and aging",8,-0.836380477237547,-1.53623118612737,0.0256849315068493,0.11865047369482,0.0901770653200225,658,"tags=38%, list=5%, signal=36%","3479/23411/10891"
"WP2023","Cell Differentiation - Index expanded",11,-0.778736061181117,-1.53329356948073,0.0257731958762887,0.11865047369482,0.0901770653200225,688,"tags=64%, list=6%, signal=60%","4205/3398/10014/6722/9314/4208/4209"
"WP2197","Endothelin Pathways",23,-0.671337050093026,-1.54884572839872,0.0259146341463415,0.11865047369482,0.0901770653200225,2310,"tags=52%, list=19%, signal=42%","801/4886/5578/23236/10681/2770/4846/1909/10267/4638/1910/1264"
"WP2029","Cell Differentiation - Index",6,-0.881008856885747,-1.53099368498618,0.0261780104712042,0.118873916402026,0.0903468868721456,366,"tags=83%, list=3%, signal=81%","4205/10014/6722/4208/4209"
"WP4659","Gastrin Signaling Pathway",105,-0.485368268009291,-1.41399096402273,0.0266497461928934,0.120032190169617,0.0912272013449496,2080,"tags=27%, list=17%, signal=22%","5970/6093/3688/960/5578/4792/10524/8649/4790/1432/5587/1026/5743/3725/3717/2308/4609/2534/6925/408/3815/330/388/9314/4208/1958/2353/4209"
"WP3287","Overview of nanoparticle effects",15,-0.713421200746702,-1.52469272691136,0.027823240589198,0.124307058761417,0.0944761989446453,1407,"tags=33%, list=11%, signal=30%","5743/10000/596/5742/3569"
"WP366","TGF-beta Signaling Pathway",128,-0.468666885625339,-1.3921376158593,0.0281862745098039,0.12431500377929,0.0944822373393802,1465,"tags=17%, list=12%, signal=15%","1026/6500/3725/4205/7071/4092/4609/3690/3726/10413/7041/6935/1316/467/9839/857/4208/7049/2353/7048/3727/2354"
"WP4496","Signal transduction through IL1R",30,-0.61959163714888,-1.50531864564884,0.0282738095238095,0.12431500377929,0.0944822373393802,2594,"tags=47%, list=21%, signal=37%","7189/5606/7040/7042/5970/54472/4792/4790/1432/3725/7043/11213/9020/3569"
"WP3892","Development of pulmonary dendritic cells and macrophage subsets",10,-0.78684563200572,-1.53020585331365,0.0286195286195286,0.124844242954479,0.0948844711795396,1654,"tags=70%, list=13%, signal=61%","1435/10320/2323/3662/3394/6925/3398"
"WP3668","Hypothesized Pathways in Pathogenesis of Cardiovascular Disease",23,-0.668402451934719,-1.54207529941461,0.0289634146341463,0.125357278963415,0.0952743902439025,395,"tags=35%, list=3%, signal=34%","2200/4052/2022/1432/2316/7049/7048/185"
"WP1992","Genes targeted by miRNAs in adipocytes",10,-0.782703487687222,-1.52215048231886,0.0303030303030303,0.128151746472357,0.0973982492664694,1235,"tags=70%, list=10%, signal=63%","3784/58155/2078/9759/3479/9464/6722"
"WP2855","Dopaminergic Neurogenesis",10,-0.782640519459834,-1.52202802583413,0.0303030303030303,0.128151746472357,0.0973982492664694,1529,"tags=60%, list=12%, signal=53%","216/2735/6571/1028/4487/4929"
"WP2881","Estrogen Receptor Pathway",10,-0.781205151773883,-1.51923661676307,0.0303030303030303,0.128151746472357,0.0973982492664694,1374,"tags=40%, list=11%, signal=36%","3725/5465/2099/5166"
"WP2911","miRNA targets in ECM and membrane receptors",22,-0.670621722009888,-1.53530493997033,0.0308166409861325,0.128579590087838,0.0977234201693622,2366,"tags=41%, list=19%, signal=33%","3915/3672/7057/3910/1291/3913/1292/6383/7148"
"WP4595","Urea cycle and associated pathways",16,0.640253061310679,1.5076305573728,0.0310077519379845,0.128579590087838,0.0977234201693622,864,"tags=25%, list=7%, signal=23%","5831/10165/162417/10166"
"WP3875","ATR Signaling",8,0.781003687085597,1.56128016667623,0.0311004784688995,0.128579590087838,0.0977234201693622,2500,"tags=75%, list=20%, signal=60%","1111/11073/5883/3364/545/5810"
"WP3947","Serotonin and anxiety",7,-0.851912216031474,-1.51688770429217,0.0348432055749129,0.142722198368398,0.108472124923731,435,"tags=57%, list=4%, signal=55%","5341/84812/2353/5579"
"WP286","IL-3 Signaling Pathway",44,-0.554662346420084,-1.43470812293943,0.035036496350365,0.142722198368398,0.108472124923731,3262,"tags=45%, list=27%, signal=33%","6774/3055/5293/5595/1439/7040/3635/2889/7409/3716/6776/9846/3725/3717/969/2534/6777/3563/596/2353"
"WP4541","Hippo-Merlin Signaling Dysregulation",95,-0.481263972980716,-1.37406751152686,0.0353403141361257,0.142909007528567,0.108614104144835,2080,"tags=36%, list=17%, signal=30%","3684/5159/3683/1004/2324/5573/3688/960/3791/5500/3672/154796/1436/4659/7005/1012/7003/7010/4609/5156/3690/4915/3678/3680/3815/2260/26524/5332/1003/3679/5577/94274/4804/8516"
"WP1601","Fluoropyrimidine Activity",28,0.540549228053908,1.47692285552654,0.0357142857142857,0.143374741200828,0.1089680723548,1259,"tags=36%, list=10%, signal=32%","23583/7083/7517/6241/8836/7298/5471/7371/6996/1890"
"WP1539","Angiogenesis",24,-0.646934398249501,-1.50717261086136,0.0363086232980333,0.144712066957629,0.109984470421911,2054,"tags=38%, list=17%, signal=31%","3791/1432/7077/4846/284/7010/7078/5156/2247"
"WP4211","Transcriptional cascade regulating adipogenesis",13,-0.731843560040142,-1.51163779188897,0.0383973288814691,0.151943715716671,0.115480688365321,1050,"tags=31%, list=9%, signal=28%","28999/1052/1959/10365"
"WP4217","Ebola Virus Pathway on Host",118,-0.458831175424282,-1.35240465478725,0.0387016229712859,0.152061695929733,0.115570356017278,2744,"tags=28%, list=22%, signal=22%","3123/3127/3113/858/387/4791/1212/3115/3111/55823/5970/3108/3688/3672/60/153090/4790/4240/3384/7099/87/30835/3690/3678/558/9021/2316/388/857/2621/10462/2934/2318"
"WP2813","Mammary gland development pathway - Embryonic development (Stage 1 of 4)",11,-0.764891615812808,-1.50603452740676,0.0395189003436426,0.154179371763225,0.117179837935189,1060,"tags=45%, list=9%, signal=42%","7040/3688/4609/9839/6422"
"WP530","Cytokines and Inflammatory Response",14,-0.714034062158728,-1.49608191816273,0.0398671096345515,0.154450200961829,0.117385674301219,2929,"tags=64%, list=24%, signal=49%","7040/3123/920/3600/1435/3574/2920/1440/3569"
"WP2848","Differentiation Pathway",26,-0.627651287352175,-1.47869692590592,0.04047976011994,0.154878389712049,0.117711107514383,2090,"tags=58%, list=17%, signal=48%","652/4254/1436/1435/2323/22943/7043/4907/3570/3815/3082/3479/7482/2247/3569"
"WP2572","Primary Focal Segmental Glomerulosclerosis FSGS",58,-0.513713748037688,-1.38655786920348,0.0406732117812062,0.154878389712049,0.117711107514383,1465,"tags=26%, list=12%, signal=23%","1026/7099/7402/7414/7094/22943/2534/3611/55742/3690/3913/1028/7431/1286/11346"
"WP2203","Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway",45,-0.551646144759052,-1.43206292757745,0.0408163265306122,0.154878389712049,0.117711107514383,3262,"tags=51%, list=27%, signal=38%","6774/3055/5601/5595/6194/7006/4791/5970/6778/3716/4792/6776/4790/1432/9846/2242/3717/695/4609/2534/6777/85480/3569"
"WP2064","Neural Crest Differentiation",64,-0.507296714214776,-1.38084274215954,0.0436619718309859,0.164549199961675,0.125061143805187,2616,"tags=41%, list=21%, signal=32%","1488/4791/6615/1004/8313/3688/28514/9734/4855/652/83439/23493/4790/3516/4609/6925/4286/9759/2260/4487/4359/10014/388/5376/2247/6663"
"WP34","Ovarian Infertility Genes",17,-0.674814596859437,-1.47529381232532,0.0441176470588235,0.165143084260731,0.125512509413438,834,"tags=29%, list=7%, signal=27%","2701/6609/894/1958/5241"
"WP2877","Vitamin D Receptor Pathway",118,-0.451549634647416,-1.33094231707328,0.0461922596754057,0.170933195318099,0.12991312583553,1468,"tags=23%, list=12%, signal=20%","7077/3662/1026/3394/3488/50486/2308/4609/5734/7078/6546/78989/6304/9365/154/3726/4345/5243/3400/11096/7168/7869/79689/623/9314/6422/6517"
"WP4210","Tryptophan catabolism leading to NAD+ production",11,-0.746472837499919,-1.46976884542202,0.0463917525773196,0.170933195318099,0.12991312583553,17,"tags=18%, list=0%, signal=18%","349565/23498"
"WP3414","Initiation of transcription and translation elongation at the HIV-1 LTR",27,-0.602719596112229,-1.43135007691273,0.0466867469879518,0.170933195318099,0.12991312583553,2399,"tags=41%, list=20%, signal=33%","5970/9734/4773/4792/4790/4772/4776/9759/5532/10014/5533"
"WP2636","Common Pathways Underlying Drug Addiction",24,-0.629302655429802,-1.46609567951948,0.0468986384266263,0.170933195318099,0.12991312583553,2310,"tags=38%, list=19%, signal=30%","801/5578/5500/60/2770/5908/5906/5579/72"
"WP4396","Nonalcoholic fatty liver disease",135,-0.448303650812215,-1.33611635895145,0.0477941176470588,0.173058439061899,0.13152835953783,1894,"tags=19%, list=15%, signal=16%","7386/4714/8660/4790/6392/7412/355/7385/22877/1350/4724/3725/5465/5563/4092/10000/3570/7381/51422/3953/6347/9021/84701/1346/3569"
"WP4538","Regulatory circuits of the STAT3 signaling pathway",67,-0.493240817393167,-1.35676451282529,0.0498614958448753,0.179371874662733,0.136326714545114,2221,"tags=31%, list=18%, signal=26%","5788/9180/3716/57521/1432/3587/1844/5602/3717/5156/3570/5789/3563/3590/80854/3977/9021/2690/3572/5579/185"
"WP4239","Epithelial to mesenchymal transition in colorectal cancer",128,-0.447616590432949,-1.32960939237884,0.0502450980392157,0.179585705249842,0.1364892306668,1093,"tags=15%, list=9%, signal=14%","7043/1288/10000/5310/7483/8322/3678/5010/3398/26524/6935/1286/7482/8324/9839/117581/4209/7048/7122"
"WP3995","Prion disease pathway",31,-0.584578945178294,-1.42941258794824,0.0506706408345753,0.179602578282925,0.136502054556659,1683,"tags=32%, list=14%, signal=28%","4790/5452/3662/5621/2534/2260/596/4208/1879/4684"
"WP4008","NO/cGMP/PKG mediated Neuroprotection",25,-0.609319937888644,-1.43577633225843,0.0508982035928144,0.179602578282925,0.136502054556659,2621,"tags=48%, list=21%, signal=38%","1742/5970/801/842/4792/4790/5139/4846/817/596/4881/5138"
"WP3299","let-7 inhibition of ES cell reprogramming",5,-0.870618600337099,-1.46392867870202,0.0516014234875445,0.180931573494302,0.137512121219306,1060,"tags=60%, list=9%, signal=55%","4609/9314/1958"
"WP716","Vitamin A and Carotenoid Metabolism",22,-0.629472273219803,-1.44109840008204,0.0523882896764253,0.181970802919708,0.138301959277756,1885,"tags=45%, list=15%, signal=39%","5915/4023/6257/948/8854/216/116362/5947/5914/83875"
"WP4747","Netrin-UNC5B signaling Pathway",44,-0.539244900584092,-1.39482884337657,0.0525547445255474,0.181970802919708,0.138301959277756,2884,"tags=39%, list=24%, signal=30%","3635/23365/387/2185/3791/5578/1432/7412/3725/56963/54538/2534/9423/10413/6401/1003/6347"
"WP4336","ncRNAs involved in Wnt signaling in hepatocellular carcinoma",69,-0.48541180834441,-1.34203634002866,0.0537190082644628,0.18484677377958,0.140487762705362,1778,"tags=26%, list=14%, signal=22%","83439/81029/6423/3725/85407/5176/8061/22943/4609/4920/83595/4919/7482/8324/894/9314/6422/64321"
"WP2034","Leptin signaling pathway",75,-0.471684908853682,-1.31925843436547,0.0540540540540541,0.184851518184852,0.140491368561544,2636,"tags=31%, list=21%, signal=24%","387/8648/9475/5970/6093/5728/3716/4790/1432/3717/4846/5563/2308/5336/2534/8835/5140/6777/2099/3953/9021/32/1073"
"WP4792","Purine metabolism",11,0.672064316569719,1.44683254591528,0.0547619047619048,0.186123283669296,0.141457939326845,704,"tags=27%, list=6%, signal=26%","3704/1716/3251"
"WP206","Fatty Acid Omega Oxidation",5,-0.866595883894327,-1.45716455723186,0.0569395017793594,0.191052450073675,0.145204218182538,1529,"tags=80%, list=12%, signal=70%","216/126/217/125"
"WP4462","Platelet-mediated interactions with vascular and circulating cells",15,-0.686870057317304,-1.46794877924676,0.0572831423895254,0.191052450073675,0.145204218182538,2929,"tags=60%, list=24%, signal=46%","7040/7042/6404/7412/7099/7043/6401/6347/6403"
"WP197","Cholesterol Biosynthesis Pathway",14,0.62819710570988,1.44436802003779,0.0575,0.191052450073675,0.145204218182538,1003,"tags=29%, list=8%, signal=26%","1717/4598/6713/2224"
"WP2485","NAD Biosynthesis II (from tryptophan)",6,-0.837613690804246,-1.45558272321157,0.0575916230366492,0.191052450073675,0.145204218182538,17,"tags=33%, list=0%, signal=33%","64802/23498"
"WP1424","Globo Sphingolipid Metabolism",20,-0.635512972937628,-1.42741157002047,0.0615141955835962,0.20285038305543,0.154170916249615,2880,"tags=45%, list=23%, signal=34%","6483/81849/26301/6482/53947/27090/256435/6489/30815"
"WP4030","SCFA and skeletal muscle substrate metabolism",2,-0.954183281997241,-1.34810056672201,0.0622641509433962,0.204108518477169,0.155127127856484,115,"tags=100%, list=1%, signal=99%","6517"
"WP322","Osteoblast Signaling",7,-0.808850305525022,-1.44021304070435,0.0627177700348432,0.204386144701783,0.155338130117259,989,"tags=57%, list=8%, signal=53%","5159/5156/3690/5745"
"WP734","Serotonin Receptor 4/6/7 and NR3C Signaling",16,-0.665216071927142,-1.43366327640357,0.0650406504065041,0.210716493129844,0.160149339258859,1244,"tags=31%, list=10%, signal=28%","5906/9252/2908/6722/1958"
"WP673","ErbB Signaling Pathway",81,-0.4605128471235,-1.3060335341175,0.068,0.219023255813953,0.166462668298654,2110,"tags=25%, list=17%, signal=21%","5170/685/5578/6776/25759/1026/3725/5602/2549/374/817/2308/5336/4609/25/10000/6777/1839/5579/9542"
"WP4585","Cancer immunotherapy by PD-1 blockade",21,-0.620866606987424,-1.40890074650688,0.06875,0.220158959537572,0.167325829023426,4417,"tags=81%, list=36%, signal=52%","5781/80380/925/10725/3932/926/7535/5133/6774/915/3123/916/4773/4790/3725/4772/4776"
"WP3935","Leptin Insulin Overlap",14,-0.687575875133128,-1.4406453258569,0.0697674418604651,0.221378621378621,0.168252799831747,2110,"tags=64%, list=17%, signal=53%","3643/6774/8503/5170/8660/3717/8835/3953/9021"
"WP4746","Thyroid hormones production and their peripheral downstream signalling effects regarding congenital hypothyroidism",66,-0.481297078415223,-1.31640890382843,0.0699300699300699,0.221378621378621,0.168252799831747,1720,"tags=21%, list=14%, signal=18%","23236/1432/9658/2308/63976/10000/3690/9728/7067/2260/6567/10891/4881/11343"
"WP2267","Synaptic Vesicle Pathway",31,-0.568798832477696,-1.3908270522913,0.0715350223546945,0.225172740821027,0.171136417116494,1703,"tags=29%, list=14%, signal=25%","2055/10497/6812/2054/6571/291/6844/6581/477"
"WP2036","TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway",40,-0.538270309433591,-1.3718951926398,0.0722543352601156,0.226151987198328,0.17188066669073,1891,"tags=35%, list=15%, signal=30%","4791/5970/7188/4792/8737/4790/1432/3725/7185/330/8742/6347/9020/3569"
"WP2637","Structural Pathway of Interleukin 1 (IL-1)",49,-0.509258373676372,-1.34136996355742,0.0765895953757225,0.237245245557005,0.180311795977203,3254,"tags=43%, list=27%, signal=32%","1977/7189/5601/5606/5595/4155/23118/10010/5970/9261/54472/4792/4790/1432/5602/9252/4609/4215/1326/9020/2353"
"WP2879","Farnesoid X Receptor  Pathway",7,-0.789437096627051,-1.40564650048573,0.0766550522648084,0.237245245557005,0.180311795977203,1784,"tags=57%, list=15%, signal=49%","8660/5244/10891/2289"
"WP405","Eukaryotic Transcription Initiation",41,0.45874240039583,1.34642706408406,0.0798722044728434,0.244711286891874,0.185986157622553,2669,"tags=37%, list=22%, signal=29%","5437/5436/2960/84172/2968/25885/5439/2071/2967/6883/55703/6877/4331/51728/5438"
"WP2380","Brain-Derived Neurotrophic Factor (BDNF) signaling pathway",123,-0.431712318811825,-1.28015678158694,0.0799507995079951,0.244711286891874,0.185986157622553,1891,"tags=24%, list=15%, signal=21%","4792/1938/6776/8536/8660/23373/4790/1432/25759/4137/3725/5602/4205/3717/5906/9252/5563/2534/4915/6777/1808/4776/1959/627/32/4804/4208/1958/2353/4684"
"WP3933","Kennedy pathway from Sphingolipids",12,0.626064103213399,1.37374689102075,0.0814814814814815,0.248026048026048,0.188505451663346,2533,"tags=50%, list=21%, signal=40%","9791/5833/10400/8879/10390/55500"
"WP2943","Hypoxia-mediated EMT and Stemness",2,-0.941315874717716,-1.32992108341618,0.0830188679245283,0.25132487885349,0.191012638307802,539,"tags=100%, list=4%, signal=96%","6935"
"WP712","Estrogen signaling pathway",21,-0.61006551356368,-1.38439037919683,0.084375,0.254042119565217,0.193077803203661,1683,"tags=29%, list=14%, signal=25%","4790/1432/3725/2099/596/2353"
"WP4534","Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms",44,-0.518173230910201,-1.3403241598693,0.0861313868613139,0.257928585519826,0.196031605943246,1738,"tags=20%, list=14%, signal=18%","60/7005/5602/7003/3690/58/59/70/72"
"WP357","Fatty Acid Biosynthesis",20,0.5581414734364,1.40151482054764,0.0869565217391304,0.258063314017403,0.196134002673306,281,"tags=15%, list=2%, signal=15%","47/2194/6319"
"WP704","Methylation Pathways",7,-0.776780569729948,-1.3831106926079,0.0871080139372822,0.258063314017403,0.196134002673306,1572,"tags=57%, list=13%, signal=50%","3176/4837/4144/11185"
"WP53","ID signaling pathway",13,0.611338225699918,1.37031022258229,0.0893300248138958,0.263238477377118,0.200067244823955,1631,"tags=38%, list=13%, signal=33%","898/5933/1017/2002/6720"
"WP28","Selenium Metabolism and Selenoproteins",28,-0.554760669368141,-1.33013176760825,0.0915915915915916,0.26847482403038,0.204046987672719,1683,"tags=25%, list=14%, signal=22%","4790/4780/3725/8991/1390/2353/2878"
"WP2865","IL1 and megakaryocytes in obesity",21,-0.604117202509258,-1.37089218201452,0.09375,0.269930280560945,0.205153167821353,1683,"tags=33%, list=14%, signal=29%","4790/7077/114548/1839/2205/6347/8991"
"WP4155","Endometrial cancer",59,-0.474433113541208,-1.28306362175601,0.0938375350140056,0.269930280560945,0.205153167821353,2414,"tags=37%, list=20%, signal=30%","5293/2309/5595/8503/324/6655/8313/842/5728/5170/1647/51426/83439/10912/1026/4609/3611/10000/4616/2260/2247/2353"
"WP4666","Hepatitis B infection",130,-0.422343241745898,-1.25721542870949,0.094017094017094,0.269930280560945,0.205153167821353,2231,"tags=25%, list=18%, signal=20%","842/3339/6778/3716/5578/4773/6776/4790/1432/7098/355/1654/1026/7099/3725/5602/3717/4772/7043/4609/10000/6777/4776/90993/1959/9586/596/2353/7048/5579/1960/3569"
"WP1438","Influenza A virus infection",1,-0.961591780151676,-1.27607946195157,0.0940499040307102,0.269930280560945,0.205153167821353,473,"tags=100%, list=4%, signal=96%",""
"WP3879","4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression",18,0.556284465267421,1.35304883326735,0.0952380952380952,0.269930280560945,0.205153167821353,2083,"tags=22%, list=17%, signal=18%","55872/1978/5604/2475"
"WP4571","Urea cycle and related diseases",6,0.766274061423484,1.43794200794212,0.0955710955710956,0.269930280560945,0.205153167821353,864,"tags=50%, list=7%, signal=47%","10165/162417/10166"
"WP299","Nuclear Receptors in Lipid Metabolism and Toxicity",16,-0.645040073787789,-1.39018028070057,0.0959349593495935,0.269930280560945,0.205153167821353,1267,"tags=44%, list=10%, signal=39%","19/10062/5915/5465/5244/5243/5914"
"WP3943","Robo4 and VEGF Signaling Pathways Crosstalk",6,-0.796916002083479,-1.38485936562209,0.0959860383944154,0.269930280560945,0.205153167821353,2054,"tags=50%, list=17%, signal=42%","3791/54538/9353"
"WP272","Blood Clotting Cascade",12,-0.685631500825806,-1.39384539545722,0.0971524288107203,0.271830533137066,0.206597403106263,1548,"tags=33%, list=13%, signal=29%","2152/7450/2157/2159"
"WP129","Matrix Metalloproteinases",22,0.535946775951655,1.38100471030026,0.0991501416430595,0.276026022463593,0.20978607065445,1504,"tags=32%, list=12%, signal=28%","4320/4322/4312/4321/6942/4318/4323"
"WP195","IL-1 signaling pathway",55,-0.47719026359511,-1.28477376573696,0.10126582278481,0.280506329113924,0.213191205862758,2399,"tags=24%, list=20%, signal=19%","5970/9261/54472/4792/4790/1432/3725/4215/57161/11213/6347/9020/3316"
