"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"WP49","IL-2 Signaling Pathway",41,-0.603580080557865,-1.55468156464178,0.0141043723554302,0.0868202476100925,0.0654904774866173,1825,"tags=29%, list=15%, signal=25%","3716/6776/9846/4137/3725/4609/2534/6777/596/9021/894/2353"
"WP3668","Hypothesized Pathways in Pathogenesis of Cardiovascular Disease",23,-0.668402451934719,-1.55194534359928,0.0152439024390244,0.0928035379254891,0.0700038087714596,395,"tags=35%, list=3%, signal=34%","2200/4052/2022/1432/2316/7049/7048/185"
"WP185","Integrin-mediated Cell Adhesion",87,-0.520619938572016,-1.48375056211518,0.0163316582914573,0.098344985798558,0.0741838483033014,2709,"tags=33%, list=22%, signal=26%","3684/858/2889/3683/9475/7408/825/6093/3688/1793/5170/3672/5908/5602/7414/5906/7791/7094/2534/3611/10000/3690/3678/3680/3679/7145/857/10580/8516"
"WP4481","Resistin as a regulator of inflammation",28,-0.655231246365445,-1.57139210846378,0.016793893129771,0.10004104079455,0.0754632209679579,1891,"tags=39%, list=15%, signal=33%","4792/23236/113026/4790/1432/5336/10000/5332/84812/3708/3569"
"WP3876","BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation",11,-0.794035539572439,-1.56831804511128,0.0181818181818182,0.10715667311412,0.0808307034510842,1121,"tags=45%, list=9%, signal=41%","22943/2308/4093/1634/6422"
"WP3599","Transcription factor regulation in adipogenesis",19,-0.689736241592773,-1.52221495678199,0.0188679245283019,0.10743374272786,0.081039703330725,1104,"tags=42%, list=9%, signal=38%","23175/8660/2308/2908/1052/10891/6517/3569"
"WP4249","Hedgehog Signaling Pathway",34,-0.613979531009327,-1.52772199875654,0.0194319880418535,0.10743374272786,0.081039703330725,1663,"tags=59%, list=14%, signal=51%","1453/5567/51684/1452/2619/2736/374654/5727/50937/2121/2735/64839/132884/8643/8405/8452/408/91653/596/894"
"WP516","Hypertrophy Model",15,-0.733841554420393,-1.53376433075407,0.0197044334975369,0.10743374272786,0.081039703330725,1051,"tags=40%, list=9%, signal=37%","9948/1839/6935/467/3727/8013"
"WP3624","Lung fibrosis",42,-0.595090254201187,-1.53268360107275,0.0197183098591549,0.10743374272786,0.081039703330725,1198,"tags=33%, list=10%, signal=30%","4502/4780/4204/4092/2006/3082/3479/2920/6347/5806/1440/2252/2247/3569"
"WP4204","Tumor suppressor activity of SMARCB1",26,0.611731763503002,1.63934021100858,0.0198863636363636,0.10743374272786,0.081039703330725,1153,"tags=35%, list=9%, signal=31%","86/2146/1019/6597/6598/5928/6602/6603/23512"
"WP2814","Mammary gland development pathway - Puberty (Stage 2 of 4)",12,-0.780021355445463,-1.56202213498319,0.0199004975124378,0.10743374272786,0.081039703330725,1825,"tags=58%, list=15%, signal=50%","6776/374/8061/4609/2099/7431/5241"
"WP2029","Cell Differentiation - Index",6,-0.881008856885747,-1.52128807927282,0.02,0.10743374272786,0.081039703330725,366,"tags=83%, list=3%, signal=81%","4205/10014/6722/4208/4209"
"WP4284","Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer",2,0.969356206570633,1.39380440117446,0.0200400801603206,0.10743374272786,0.081039703330725,117,"tags=50%, list=1%, signal=50%","9134"
"WP2911","miRNA targets in ECM and membrane receptors",22,-0.670621722009888,-1.53460715356793,0.0201550387596899,0.10743374272786,0.081039703330725,2366,"tags=41%, list=19%, signal=33%","3915/3672/7057/3910/1291/3913/1292/6383/7148"
"WP3679","Cell-type Dependent Selectivity of CCK2R Signaling",9,-0.821314343290443,-1.56485246233761,0.0201680672268908,0.10743374272786,0.081039703330725,1720,"tags=67%, list=14%, signal=57%","23236/2770/6262/7220/6263/3708"
"WP4521","Glycosylation and related congenital defects",25,0.625791964921431,1.6442405464169,0.0205882352941176,0.107777907474417,0.0812993145873906,3238,"tags=56%, list=26%, signal=41%","7841/10195/79053/8818/29929/79644/8813/5373/1798/9526/4247/22845/54344/79087"
"WP4540","Pathways Regulating Hippo Signaling",80,-0.514765914067745,-1.45131657449357,0.02088772845953,0.107777907474417,0.0812993145873906,2054,"tags=36%, list=17%, signal=30%","5159/387/2771/1004/2324/5573/3791/5578/83439/1436/23236/2767/7005/1012/5563/7003/7010/5156/4915/3815/51422/2260/26524/5332/1003/5577/4804/2774/5579"
"WP404","Nucleotide Metabolism",18,0.676170913550093,1.62381396176178,0.0212201591511936,0.107777907474417,0.0812993145873906,3354,"tags=61%, list=27%, signal=44%","5424/6241/3251/10797/1719/5422/6723/4831/5423/3614/6240"
"WP3591","Sleep regulation",13,-0.762190632381489,-1.54820277261946,0.021630615640599,0.107777907474417,0.0812993145873906,1424,"tags=46%, list=12%, signal=41%","114781/1471/8863/5730/2353/3569"
"WP4493","Cells and Molecules involved in local acute inflammatory response ",13,-0.763202044338344,-1.5502572072049,0.021630615640599,0.107777907474417,0.0812993145873906,531,"tags=69%, list=4%, signal=66%","3683/3688/6404/727/7412/718/6403/730/3569"
"WP3931","ESC Pluripotency Pathways",83,-0.513192199879881,-1.45271763765166,0.021656050955414,0.107777907474417,0.0812993145873906,1374,"tags=23%, list=11%, signal=20%","81029/657/3725/2549/3976/4092/5156/10000/8322/4093/2260/3977/7482/8324/3572/2258/2252/2247/2353"
"WP366","TGF-beta Signaling Pathway",128,-0.468666885625339,-1.39109929248597,0.0216867469879518,0.107777907474417,0.0812993145873906,1465,"tags=17%, list=12%, signal=15%","1026/6500/3725/4205/7071/4092/4609/3690/3726/10413/7041/6935/1316/467/9839/857/4208/7049/2353/7048/3727/2354"
"WP4659","Gastrin Signaling Pathway",105,-0.485368268009291,-1.40931408025564,0.02203182374541,0.107777907474417,0.0812993145873906,2080,"tags=27%, list=17%, signal=22%","5970/6093/3688/960/5578/4792/10524/8649/4790/1432/5587/1026/5743/3725/3717/2308/4609/2534/6925/408/3815/330/388/9314/4208/1958/2353/4209"
"WP2840","Hair Follicle Development: Cytodifferentiation (Part 3 of 3)",56,-0.552922911614378,-1.47344151807024,0.0220385674931129,0.107777907474417,0.0812993145873906,1683,"tags=50%, list=14%, signal=43%","55806/4089/2619/10468/2736/864/26018/1523/652/4254/4790/27122/657/3516/3725/3488/4772/22943/6925/2908/1959/4345/3479/4487/2353/947/6422/2354"
"WP2884","NRF2 pathway",96,-0.50229588517062,-1.43999197856862,0.0225,0.107777907474417,0.0812993145873906,787,"tags=14%, list=6%, signal=13%","6515/1066/1839/3082/23764/2258/2042/2949/1958/6649/7048/6517/2878"
"WP186","Homologous recombination",12,0.753764556637835,1.65493057410169,0.0225563909774436,0.107777907474417,0.0812993145873906,522,"tags=33%, list=4%, signal=32%","5424/5888/675/25788"
"WP3413","NOTCH1 regulation of human endothelial cell calcification",16,-0.719108393262633,-1.52474618399967,0.0226537216828479,0.107777907474417,0.0812993145873906,2245,"tags=38%, list=18%, signal=31%","28514/2702/3672/55553/1902/4256"
"WP1533","Vitamin B12 Metabolism",30,-0.628971424933689,-1.52846939927905,0.0227617602427921,0.107777907474417,0.0812993145873906,1854,"tags=37%, list=15%, signal=31%","3043/6648/4790/3039/3949/6948/4524/6347/12/6649/3569"
"WP241","One Carbon Metabolism",25,0.608137785972,1.59785497665971,0.0235294117647059,0.110468594217348,0.0833289604869602,961,"tags=36%, list=8%, signal=33%","6472/25902/1786/1789/7298/2618/191/1788/4522"
"WP4756","Renin Angiotensin Aldosterone System (RAAS)",28,-0.642313201374039,-1.54041172700475,0.0244274809160305,0.113215258855586,0.0854008317797218,2977,"tags=57%, list=24%, signal=43%","5330/805/10488/1636/91860/468/808/801/183/8536/817/90993/9586/3708/185/1511"
"WP304","Kit receptor signaling pathway",59,-0.547763539132581,-1.46610882741393,0.0245231607629428,0.113215258855586,0.0854008317797218,2042,"tags=42%, list=17%, signal=35%","6774/2309/5595/6194/7006/3635/7409/6615/2887/5578/4254/6776/1432/9846/4137/3717/695/2534/6777/3726/4286/3815/596/2353/5579"
"WP4496","Signal transduction through IL1R",30,-0.61959163714888,-1.5056754884073,0.0257966616084977,0.118110334967833,0.0890932984651901,2594,"tags=47%, list=21%, signal=37%","7189/5606/7040/7042/5970/54472/4792/4790/1432/3725/7043/11213/9020/3569"
"WP2023","Cell Differentiation - Index expanded",11,-0.778736061181117,-1.53809968982857,0.0264462809917355,0.120092128437881,0.0905882101269975,688,"tags=64%, list=6%, signal=60%","4205/3398/10014/6722/9314/4208/4209"
"WP4191","Caloric restriction and aging",8,-0.836380477237547,-1.55342529938321,0.0271186440677966,0.122144136695604,0.0921360863920861,658,"tags=38%, list=5%, signal=36%","3479/23411/10891"
"WP2848","Differentiation Pathway",26,-0.627651287352175,-1.48278998543939,0.0276923076923077,0.123722084367246,0.0933263680292543,2090,"tags=58%, list=17%, signal=48%","652/4254/1436/1435/2323/22943/7043/4907/3570/3815/3082/3479/7482/2247/3569"
"WP1539","Angiogenesis",24,-0.646934398249501,-1.51926750798385,0.0286144578313253,0.124077782462057,0.0935946791515044,2054,"tags=38%, list=17%, signal=31%","3791/1432/7077/4846/284/7010/7078/5156/2247"
"WP1992","Genes targeted by miRNAs in adipocytes",10,-0.782703487687222,-1.51518543607815,0.0286677908937605,0.124077782462057,0.0935946791515044,1235,"tags=70%, list=10%, signal=63%","3784/58155/2078/9759/3479/9464/6722"
"WP2855","Dopaminergic Neurogenesis",10,-0.782640519459834,-1.515063539929,0.0286677908937605,0.124077782462057,0.0935946791515044,1529,"tags=60%, list=12%, signal=53%","216/2735/6571/1028/4487/4929"
"WP3892","Development of pulmonary dendritic cells and macrophage subsets",10,-0.78684563200572,-1.52320394735892,0.0286677908937605,0.124077782462057,0.0935946791515044,1654,"tags=70%, list=13%, signal=61%","1435/10320/2323/3662/3394/6925/3398"
"WP3299","let-7 inhibition of ES cell reprogramming",5,-0.870618600337099,-1.46924671822705,0.0291970802919708,0.125389011486448,0.0945837688772942,1060,"tags=60%, list=9%, signal=55%","4609/9314/1958"
"WP3287","Overview of nanoparticle effects",15,-0.713421200746702,-1.49108480423036,0.0295566502463054,0.125907407654978,0.094974806838355,1407,"tags=33%, list=11%, signal=30%","5743/10000/596/5742/3569"
"WP3947","Serotonin and anxiety",7,-0.851912216031474,-1.51661298422642,0.0297723292469352,0.125907407654978,0.094974806838355,435,"tags=57%, list=4%, signal=55%","5341/84812/2353/5579"
"WP2881","Estrogen Receptor Pathway",10,-0.781205151773883,-1.51228490376935,0.03035413153457,0.127395370228423,0.0960972106796195,1374,"tags=40%, list=11%, signal=36%","3725/5465/2099/5166"
"WP2813","Mammary gland development pathway - Embryonic development (Stage 1 of 4)",11,-0.764891615812808,-1.51075520408002,0.031404958677686,0.129485796476088,0.0976740665039081,1060,"tags=45%, list=9%, signal=42%","7040/3688/4609/9839/6422"
"WP477","Cytoplasmic Ribosomal Proteins",85,-0.501189342497575,-1.42462469075787,0.0314465408805031,0.129485796476088,0.0976740665039081,3956,"tags=54%, list=32%, signal=37%","6135/9349/6235/6205/6152/7311/6233/6217/6202/6157/9045/6130/6137/6176/6194/6181/23521/6229/6192/2197/6124/6160/6210/6154/6129/6224/6230/6191/6136/6206/6208/6168/6232/6134/6146/4736/6189/6125/6164/6228/6133/6122/6138/6207/6203/6196"
"WP3875","ATR Signaling",8,0.781003687085597,1.5506309557775,0.0315533980582524,0.129485796476088,0.0976740665039081,2500,"tags=75%, list=20%, signal=60%","1111/11073/5883/3364/545/5810"
"WP15","Selenium Micronutrient Network",50,-0.555900230371387,-1.45738739720432,0.0321678321678322,0.131036610448375,0.0988438805776267,1854,"tags=26%, list=15%, signal=22%","3043/6648/4790/3039/3949/5743/4524/6347/12/6649/5742/2878/3569"
"WP2374","Oncostatin M Signaling Pathway",64,-0.52821348511576,-1.43895010938035,0.0345285524568393,0.139626409205029,0.105323360164158,2153,"tags=30%, list=18%, signal=25%","9180/3716/5578/4792/4790/1432/3949/3717/7078/6777/3726/3977/6347/9021/3572/1958/2353/3727/5579"
"WP23","B Cell Receptor Signaling Pathway",92,-0.492094428626572,-1.41127496856742,0.0347826086956522,0.139634530560807,0.105329486286605,2628,"tags=32%, list=21%, signal=25%","2889/7409/8915/5970/7462/5788/5170/4773/4792/8462/4790/1432/9846/23396/3662/3725/2549/2308/695/5336/4609/2534/974/975/8395/933/4208/4209/5579"
"WP2203","Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway",45,-0.551646144759052,-1.43634135631229,0.0361613351877608,0.144125033769924,0.108716774475888,3262,"tags=51%, list=27%, signal=38%","6774/3055/5601/5595/6194/7006/4791/5970/6778/3716/4792/6776/4790/1432/9846/2242/3717/695/4609/2534/6777/85480/3569"
"WP206","Fatty Acid Omega Oxidation",5,-0.866595883894327,-1.46245802461355,0.0364963503649635,0.144421272158498,0.108940233796169,1529,"tags=80%, list=12%, signal=70%","216/126/217/125"
"WP2636","Common Pathways Underlying Drug Addiction",24,-0.629302655429802,-1.47786093871257,0.0376506024096386,0.147932154148509,0.111588571531366,2310,"tags=38%, list=19%, signal=30%","801/5578/5500/60/2770/5908/5906/5579/72"
"WP4211","Transcriptional cascade regulating adipogenesis",13,-0.731843560040142,-1.48656016046487,0.0382695507487521,0.149305148695836,0.11262425238884,1050,"tags=31%, list=9%, signal=28%","28999/1052/1959/10365"
"WP286","IL-3 Signaling Pathway",44,-0.554662346420084,-1.44260253570813,0.0390516039051604,0.151290829115097,0.1141220960644,3262,"tags=45%, list=27%, signal=33%","6774/3055/5293/5595/1439/7040/3635/2889/7409/3716/6776/9846/3725/3717/969/2534/6777/3563/596/2353"
"WP4541","Hippo-Merlin Signaling Dysregulation",95,-0.481263972980716,-1.37790961849811,0.0401002506265664,0.154274575327207,0.116372803353413,2080,"tags=36%, list=17%, signal=30%","3684/5159/3683/1004/2324/5573/3688/960/3791/5500/3672/154796/1436/4659/7005/1012/7003/7010/4609/5156/3690/4915/3678/3680/3815/2260/26524/5332/1003/3679/5577/94274/4804/8516"
"WP34","Ovarian Infertility Genes",17,-0.674814596859437,-1.44659434192003,0.0418679549114332,0.159964462213338,0.120664813791934,834,"tags=29%, list=7%, signal=27%","2701/6609/894/1958/5241"
"WP4217","Ebola Virus Pathway on Host",118,-0.458831175424282,-1.34852633592062,0.0428921568627451,0.162755170561375,0.122769908251693,2744,"tags=28%, list=22%, signal=22%","3123/3127/3113/858/387/4791/1212/3115/3111/55823/5970/3108/3688/3672/60/153090/4790/4240/3384/7099/87/30835/3690/3678/558/9021/2316/388/857/2621/10462/2934/2318"
"WP1601","Fluoropyrimidine Activity",28,0.540549228053908,1.47532902230794,0.0432276657060519,0.162912427218726,0.122888530507,1259,"tags=36%, list=10%, signal=32%","23583/7083/7517/6241/8836/7298/5471/7371/6996/1890"
"WP4030","SCFA and skeletal muscle substrate metabolism",2,-0.954183281997241,-1.37242059985368,0.0437375745526839,0.163690853066565,0.123475714739552,115,"tags=100%, list=1%, signal=99%","6517"
"WP1424","Globo Sphingolipid Metabolism",20,-0.635512972937628,-1.41849909401341,0.0440251572327044,0.163690853066565,0.123475714739552,2880,"tags=45%, list=23%, signal=34%","6483/81849/26301/6482/53947/27090/256435/6489/30815"
"WP4396","Nonalcoholic fatty liver disease",135,-0.448303650812215,-1.33218564897561,0.0445783132530121,0.163734880411581,0.123508925562223,1894,"tags=19%, list=15%, signal=16%","7386/4714/8660/4790/6392/7412/355/7385/22877/1350/4724/3725/5465/5563/4092/10000/3570/7381/51422/3953/6347/9021/84701/1346/3569"
"WP4210","Tryptophan catabolism leading to NAD+ production",11,-0.746472837499919,-1.47437584703945,0.0446280991735537,0.163734880411581,0.123508925562223,17,"tags=18%, list=0%, signal=18%","349565/23498"
"WP530","Cytokines and Inflammatory Response",14,-0.714034062158728,-1.4716310345101,0.0458265139116203,0.167025583598932,0.125991177443998,2929,"tags=64%, list=24%, signal=49%","7040/3123/920/3600/1435/3574/2920/1440/3569"
"WP716","Vitamin A and Carotenoid Metabolism",22,-0.629472273219803,-1.44044342995728,0.048062015503876,0.173368799874824,0.130776009025851,1885,"tags=45%, list=15%, signal=39%","5915/4023/6257/948/8854/216/116362/5947/5914/83875"
"WP4239","Epithelial to mesenchymal transition in colorectal cancer",128,-0.447616590432949,-1.32861770557018,0.0481927710843374,0.173368799874824,0.130776009025851,1093,"tags=15%, list=9%, signal=14%","7043/1288/10000/5310/7483/8322/3678/5010/3398/26524/6935/1286/7482/8324/9839/117581/4209/7048/7122"
"WP2064","Neural Crest Differentiation",64,-0.507296714214776,-1.38196900112776,0.049136786188579,0.175624384183695,0.132477447313181,2616,"tags=41%, list=21%, signal=32%","1488/4791/6615/1004/8313/3688/28514/9734/4855/652/83439/23493/4790/3516/4609/6925/4286/9759/2260/4487/4359/10014/388/5376/2247/6663"
"WP4595","Urea cycle and associated pathways",16,0.640253061310679,1.49763620923435,0.0494791666666667,0.175714476495726,0.132545405982906,864,"tags=25%, list=7%, signal=23%","5831/10165/162417/10166"
"WP4008","NO/cGMP/PKG mediated Neuroprotection",25,-0.609319937888644,-1.43717569726893,0.0498489425981873,0.175900090442011,0.132685418782973,2621,"tags=48%, list=21%, signal=38%","1742/5970/801/842/4792/4790/5139/4846/817/596/4881/5138"
"WP4585","Cancer immunotherapy by PD-1 blockade",21,-0.620866606987424,-1.3985791186433,0.0519685039370079,0.182218678361407,0.137451672638189,4417,"tags=81%, list=36%, signal=52%","5781/80380/925/10725/3932/926/7535/5133/6774/915/3123/916/4773/4790/3725/4772/4776"
"WP3414","Initiation of transcription and translation elongation at the HIV-1 LTR",27,-0.602719596112229,-1.43816699772577,0.0551301684532925,0.190946691176471,0.144035410216718,2399,"tags=41%, list=20%, signal=33%","5970/9734/4773/4792/4790/4772/4776/9759/5532/10014/5533"
"WP2877","Vitamin D Receptor Pathway",118,-0.451549634647416,-1.32712554619747,0.0551470588235294,0.190946691176471,0.144035410216718,1468,"tags=23%, list=12%, signal=20%","7077/3662/1026/3394/3488/50486/2308/4609/5734/7078/6546/78989/6304/9365/154/3726/4345/5243/3400/11096/7168/7869/79689/623/9314/6422/6517"
"WP3995","Prion disease pathway",31,-0.584578945178294,-1.42908444719709,0.0575757575757576,0.197162702795572,0.148724288447354,1683,"tags=32%, list=14%, signal=28%","4790/5452/3662/5621/2534/2260/596/4208/1879/4684"
"WP2943","Hypoxia-mediated EMT and Stemness",2,-0.941315874717716,-1.35391315463816,0.0576540755467197,0.197162702795572,0.148724288447354,539,"tags=100%, list=4%, signal=96%","6935"
"WP2485","NAD Biosynthesis II (from tryptophan)",6,-0.837613690804246,-1.44635517894852,0.0581818181818182,0.197746793084216,0.149164880969854,17,"tags=33%, list=0%, signal=33%","64802/23498"
"WP4462","Platelet-mediated interactions with vascular and circulating cells",15,-0.686870057317304,-1.43559163068704,0.0607553366174056,0.205234490768553,0.154813020777343,2929,"tags=60%, list=24%, signal=46%","7040/7042/6404/7412/7099/7043/6401/6347/6403"
"WP4747","Netrin-UNC5B signaling Pathway",44,-0.539244900584092,-1.40250382231845,0.0627615062761506,0.210726511981742,0.158955776661128,2884,"tags=39%, list=24%, signal=30%","3635/23365/387/2185/3791/5578/1432/7412/3725/56963/54538/2534/9423/10413/6401/1003/6347"
"WP3297","EV release from cardiac cells and their functional effects",4,-0.862950715278098,-1.39793242352714,0.0639853747714808,0.213541551948195,0.161079225011274,265,"tags=50%, list=2%, signal=49%","6387/10365"
"WP4538","Regulatory circuits of the STAT3 signaling pathway",67,-0.493240817393167,-1.35894337979665,0.064388961892247,0.213601705917993,0.161124600511958,2221,"tags=31%, list=18%, signal=26%","5788/9180/3716/57521/1432/3587/1844/5602/3717/5156/3570/5789/3563/3590/80854/3977/9021/2690/3572/5579/185"
"WP2572","Primary Focal Segmental Glomerulosclerosis FSGS",58,-0.513713748037688,-1.37854779911699,0.0652173913043478,0.215062111801242,0.162226217718209,1465,"tags=26%, list=12%, signal=23%","1026/7099/7402/7414/7094/22943/2534/3611/55742/3690/3913/1028/7431/1286/11346"
"WP734","Serotonin Receptor 4/6/7 and NR3C Signaling",16,-0.665216071927142,-1.41047674691195,0.0663430420711974,0.216841869827779,0.163568729472978,1244,"tags=31%, list=10%, signal=28%","5906/9252/2908/6722/1958"
"WP1438","Influenza A virus infection",1,-0.961591780151676,-1.28882821931731,0.0665399239543726,0.216841869827779,0.163568729472978,473,"tags=100%, list=4%, signal=96%",""
"WP2267","Synaptic Vesicle Pathway",31,-0.568798832477696,-1.39050776936521,0.0681818181818182,0.219993483484707,0.165946062974403,1703,"tags=29%, list=14%, signal=25%","2055/10497/6812/2054/6571/291/6844/6581/477"
"WP322","Osteoblast Signaling",7,-0.808850305525022,-1.43995220701171,0.0683012259194396,0.219993483484707,0.165946062974403,989,"tags=57%, list=8%, signal=53%","5159/5156/3690/5745"
"WP4336","ncRNAs involved in Wnt signaling in hepatocellular carcinoma",69,-0.48541180834441,-1.34220701754833,0.0700132100396301,0.224204152381243,0.169122265809146,1778,"tags=26%, list=14%, signal=22%","83439/81029/6423/3725/85407/5176/8061/22943/4609/4920/83595/4919/7482/8324/894/9314/6422/64321"
"WP2036","TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway",40,-0.538270309433591,-1.37511668032948,0.0725462304409673,0.230980526806298,0.174233838385142,1891,"tags=35%, list=15%, signal=30%","4791/5970/7188/4792/8737/4790/1432/3725/7185/330/8742/6347/9020/3569"
"WP712","Estrogen signaling pathway",21,-0.61006551356368,-1.37424831464941,0.0740157480314961,0.234312710911136,0.176747380261678,1683,"tags=29%, list=14%, signal=25%","4790/1432/3725/2099/596/2353"
"WP3935","Leptin Insulin Overlap",14,-0.687575875133128,-1.41710045787903,0.0752864157119476,0.236981104002381,0.178760209555282,2110,"tags=64%, list=17%, signal=53%","3643/6774/8503/5170/8660/3717/8835/3953/9021"
"WP197","Cholesterol Biosynthesis Pathway",14,0.62819710570988,1.42438853835171,0.0767263427109974,0.2401491178638,0.181149914102087,1003,"tags=29%, list=8%, signal=26%","1717/4598/6713/2224"
"WP405","Eukaryotic Transcription Initiation",41,0.45874240039583,1.35204407271458,0.0784982935153584,0.244314913525329,0.184292268040197,2669,"tags=37%, list=22%, signal=29%","5437/5436/2960/84172/2968/25885/5439/2071/2967/6883/55703/6877/4331/51728/5438"
"WP2879","Farnesoid X Receptor  Pathway",7,-0.789437096627051,-1.40539192706019,0.0805604203152364,0.249332250584586,0.188076958924721,1784,"tags=57%, list=15%, signal=49%","8660/5244/10891/2289"
"WP2637","Structural Pathway of Interleukin 1 (IL-1)",49,-0.509258373676372,-1.32314141379428,0.082036775106082,0.252490963382053,0.190459647468506,3254,"tags=43%, list=27%, signal=32%","1977/7189/5601/5606/5595/4155/23118/10010/5970/9261/54472/4792/4790/1432/5602/9252/4609/4215/1326/9020/2353"
"WP4792","Purine metabolism",11,0.672064316569719,1.4295743423481,0.0831234256926952,0.254421976982062,0.191916254725211,704,"tags=27%, list=6%, signal=26%","3704/1716/3251"
"WP4571","Urea cycle and related diseases",6,0.766274061423484,1.43392081300156,0.084070796460177,0.255907809005154,0.193037051444131,864,"tags=50%, list=7%, signal=47%","10165/162417/10166"
"WP2034","Leptin signaling pathway",75,-0.471684908853682,-1.313839222857,0.0868421052631579,0.261432861432861,0.197204723520513,2636,"tags=31%, list=21%, signal=24%","387/8648/9475/5970/6093/5728/3716/4790/1432/3717/4846/5563/2308/5336/2534/8835/5140/6777/2099/3953/9021/32/1073"
"WP2380","Brain-Derived Neurotrophic Factor (BDNF) signaling pathway",123,-0.431712318811825,-1.2774937379221,0.0872727272727273,0.261432861432861,0.197204723520513,1891,"tags=24%, list=15%, signal=21%","4792/1938/6776/8536/8660/23373/4790/1432/25759/4137/3725/5602/4205/3717/5906/9252/5563/2534/4915/6777/1808/4776/1959/627/32/4804/4208/1958/2353/4684"
"WP4746","Thyroid hormones production and their peripheral downstream signalling effects regarding congenital hypothyroidism",66,-0.481297078415223,-1.32003744064085,0.0873015873015873,0.261432861432861,0.197204723520513,1720,"tags=21%, list=14%, signal=18%","23236/1432/9658/2308/63976/10000/3690/9728/7067/2260/6567/10891/4881/11343"
"WP4534","Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms",44,-0.518173230910201,-1.34769922939926,0.0878661087866109,0.261708732622486,0.197412819401723,1738,"tags=20%, list=14%, signal=18%","60/7005/5602/7003/3690/58/59/70/72"
"WP1995","Effects of Nitric Oxide",4,-0.848071387134949,-1.37382873500432,0.0895795246800731,0.264516669458871,0.199530909700117,1574,"tags=75%, list=13%, signal=65%","3039/4846/316"
"WP2865","IL1 and megakaryocytes in obesity",21,-0.604117202509258,-1.3608490054608,0.0897637795275591,0.264516669458871,0.199530909700117,1683,"tags=33%, list=14%, signal=29%","4790/7077/114548/1839/2205/6347/8991"
"WP3943","Robo4 and VEGF Signaling Pathways Crosstalk",6,-0.796916002083479,-1.37608016613682,0.0909090909090909,0.265071770334928,0.199949634852682,2054,"tags=50%, list=17%, signal=42%","3791/54538/9353"
"WP4666","Hepatitis B infection",130,-0.422343241745898,-1.25151206742508,0.0909090909090909,0.265071770334928,0.199949634852682,2231,"tags=25%, list=18%, signal=20%","842/3339/6778/3716/5578/4773/6776/4790/1432/7098/355/1654/1026/7099/3725/5602/3717/4772/7043/4609/10000/6777/4776/90993/1959/9586/596/2353/7048/5579/1960/3569"
"WP673","ErbB Signaling Pathway",81,-0.4605128471235,-1.29950270167019,0.0920881971465629,0.266130663430421,0.200748381877023,2110,"tags=25%, list=17%, signal=21%","5170/685/5578/6776/25759/1026/3725/5602/2549/374/817/2308/5336/4609/25/10000/6777/1839/5579/9542"
"WP299","Nuclear Receptors in Lipid Metabolism and Toxicity",16,-0.645040073787789,-1.36769699846292,0.0922330097087379,0.266130663430421,0.200748381877023,1267,"tags=44%, list=10%, signal=39%","19/10062/5915/5465/5244/5243/5914"
"WP704","Methylation Pathways",7,-0.776780569729948,-1.38286020059103,0.0928196147110333,0.266435577978821,0.200978385820999,1572,"tags=57%, list=13%, signal=50%","3176/4837/4144/11185"
"WP4331","Neovascularisation processes",37,-0.527009536551983,-1.34194147805312,0.0938833570412518,0.268099895880688,0.202233818477357,2594,"tags=49%, list=21%, signal=38%","5601/5595/7040/7042/4791/2324/5970/4855/3791/4254/7852/4790/284/7043/3815/4093/94/6387"
"WP3634","Insulin signalling in human adipocytes (normal condition)",8,-0.751366752993145,-1.39552769939113,0.0949152542372881,0.268280871670702,0.202370332611189,115,"tags=38%, list=1%, signal=37%","3643/6194/6517"
"WP3635","Insulin signalling in human adipocytes (diabetic condition)",8,-0.751366752993145,-1.39552769939113,0.0949152542372881,0.268280871670702,0.202370332611189,115,"tags=38%, list=1%, signal=37%","3643/6194/6517"
"WP357","Fatty Acid Biosynthesis",20,0.5581414734364,1.39298884114133,0.0956284153005464,0.268924579068542,0.202855895668271,281,"tags=15%, list=2%, signal=15%","47/2194/6319"
"WP4559","Interactions between immune cells and microRNAs in tumor microenvironment",24,-0.579912872491187,-1.36187345582706,0.0963855421686747,0.269684799805282,0.203429347373545,3325,"tags=54%, list=27%, signal=40%","5133/6774/7189/7040/7042/4791/6778/3566/4790/7099/7043/6347/7048"
"WP129","Matrix Metalloproteinases",22,0.535946775951655,1.3746444569853,0.0980392156862745,0.272093397745572,0.205246207305704,1504,"tags=32%, list=12%, signal=28%","4320/4322/4312/4321/6942/4318/4323"
"WP3967","miR-509-3p alteration of YAP1/ECM axis",17,-0.629257824320371,-1.34893467406777,0.0982286634460548,0.272093397745572,0.205246207305704,1577,"tags=35%, list=13%, signal=31%","7005/5090/10082/7003/10413/1909"
"WP272","Blood Clotting Cascade",12,-0.685631500825806,-1.37300289697842,0.0995024875621891,0.274250637360461,0.206873461964855,1548,"tags=33%, list=13%, signal=29%","2152/7450/2157/2159"
