Length	Symbol	logFC.L.PvsL	logFC.L.VvsL	logFC.L.VvsP	logCPM	F	PValue	FDR
2863	Tchp	-0.171314390382061	0.432626129532431	0.603940519914492	2.92165028927232	6.81223416682164	0.00972751631575995	0.0155682814180687
3033	Poc5	-0.879630417444279	-0.282852280012873	0.596778137431406	2.90814162936232	6.81220009431883	0.00972767648329106	0.0155682814180687
3905	Kif20a	-1.03081451035426	-0.376999764259794	0.653814746094467	3.02444316956465	6.90517966700814	0.00973854192479833	0.0155840689397759
8947	Jmjd1c	0.605971452250848	0.556458085920968	-0.0495133663298798	9.33915337984852	6.81096170863886	0.00974237531128287	0.0155886013509347
3646	Zfp672	-0.237268373243115	0.327055492845225	0.56432386608834	3.49156593264537	6.80601183231237	0.00975681684299889	0.0156101049911824
1168	Trappc4	-0.225562056509689	-0.420694736054893	-0.195132679545205	4.54179979692474	6.80499583160502	0.00976161080911197	0.0156161704869007
2326	Thoc3	-0.18501942141981	-0.455648869959909	-0.270629448540099	4.42334124684956	6.8041393804849	0.00976565406271203	0.015621033904936
1733	Sharpin	-0.293256310990586	-0.447525429698564	-0.154269118707978	4.62174086291129	6.80318970881884	0.00977013967045558	0.0156266038361066
1718	Fscn2	1.52320831182518	0.586041231785486	-0.937167080039698	0.41370002553794	6.79888854578958	0.00979048533102366	0.0156575369800452
3192	Tfcp2	-0.576637458773126	-0.150623696967952	0.426013761805174	3.31860860200267	6.79619547790799	0.00980324922242701	0.015676339791706
2183	Zfp853	2.41310053524758	5.04805340165559	2.63495286640801	0.384829534478093	7.03577855416993	0.00980755338078971	0.0156816122030657
4510	Slc9a8	-0.388248743887164	-0.309104768081263	0.0791439758059011	4.75304509328943	6.79493149327436	0.00980924656066972	0.0156827091830338
2060	Eed	0.376064438671865	0.353629466885716	-0.0224349717861494	5.24362495660232	6.79155189820403	0.00982530288033975	0.0157067669081871
17918	Xist	0.0879207104771325	0.531246801221366	0.443326090744233	9.34064837745887	6.78746484138906	0.0098447609604116	0.0157362572034007
3099	Wdr24	-0.434056157467354	0.0553083638265522	0.489364521293906	3.93848942170029	6.78723509343864	0.00984585609094389	0.0157363923892208
2595	Gdpd2	-1.09292165924462	-0.484414611207118	0.6085070480375	1.51118063026488	6.78476839861077	0.00985762287290606	0.0157535820378585
1636	Dpt	-0.893344046910786	0.433989559788422	1.32733360669921	1.57392893678736	6.78400305474112	0.00986127707071899	0.015757804673703
1190	D930015M05Rik	-0.921187931178804	0.944756081955654	1.86594401313446	-0.961942465740319	6.77992500404651	0.00988077450608869	0.015787340509831
8764	Prtg	-3.00386119352543	2.61536267389676	5.6192238674222	-0.0571866965062479	7.01887121179738	0.00988331732773314	0.0157897832592039
3192	Cenpc1	-0.0915346752981678	-0.557153624330286	-0.465618949032118	3.71630652819489	6.77750538150934	0.00989236396595017	0.0158026150674781
3180	Wdcp	-1.11248306400215	-0.0978766513471459	1.01460641265501	1.28042281367023	6.77305731193135	0.00991371029776128	0.0158350904458651
1886	Fbxo7	-0.29376019991641	-0.512087630029714	-0.218327430113304	4.00980503137562	6.7706309266991	0.00992537700794002	0.0158520606236019
1356	Got1l1	-1.19064642460379	2.18365862635384	3.37430505095763	-2.20437573339098	7.68607225498456	0.00992637061011704	0.0158520606236019
1606	Gt(ROSA)26Sor	-0.42193737483422	0.0700702292969915	0.492007604131211	3.69612032432337	6.7678552920748	0.00993874248693775	0.0158687832969207
2117	Kremen2	-1.67261028760943	-1.98342876876254	-0.310818481153107	0.234327568009597	6.76782670182274	0.00993888026553221	0.0158687832969207
207	Gm20094	-0.971776872232074	-1.88141396287773	-0.909637090645661	-0.747447150856699	6.76324845156746	0.00996097173833174	0.0159024248420445
1687	Fgf17	6.7598249525623	6.2832454697041	-0.476579482858196	-0.362103222941526	6.99878360597778	0.00997422455693839	0.0159204966601702
768	Mthfs	0.57791307745707	0.801059328471056	0.223146251013986	2.57392267350306	6.76048446374196	0.00997433633551376	0.0159204966601702
1564	Tuba1b	0.201786727055534	0.520655854730764	0.31886912767523	5.86259138485967	6.75931041157402	0.00998001945878698	0.0159279351247546
1295	Gm13807	0.472196227385991	1.01410904856029	0.541912821174295	0.524029669342781	6.75696658862774	0.00999137618968515	0.0159444261145498
2384	Zfp433	-0.214170714090816	0.531222907924404	0.74539362201522	1.64027679714079	6.75324983454422	0.010009415973429	0.0159715775733412
1451	Ndufaf1	-0.450885972406781	-0.803657175043787	-0.352771202637006	2.41822177948069	6.75256363408866	0.0100127506624185	0.015975261610162
2127	Abhd10	-0.214351135742445	0.472139573916135	0.68649070965858	2.45471079921142	6.74658505596889	0.0100418588645039	0.0160200621081912
1563	Psmd13	-0.23618841064025	-0.440460699554992	-0.204272288914742	5.92942979095831	6.74537490813015	0.0100477626793509	0.0160278386030375
1759	Alg1	-0.37591241400621	-0.535797988952801	-0.15988557494659	3.41921374389413	6.74425911526591	0.0100532097336131	0.016034884970995
3033	Avil	1.74386808260177	1.96735745402675	0.223489371424974	1.28341398485838	6.74302479851539	0.0100592393758616	0.0160428590291804
1368	Ilkap	-0.0412369399881401	0.288873368503004	0.330110308491144	4.91559784650891	6.73890345023038	0.0100794025091995	0.0160733697770871
4902	Ypel2	-0.16763045677123	-0.57736431952171	-0.409733862750479	3.29749593369412	6.73728109217232	0.0100873524979522	0.016084400276276
1674	2810408A11Rik	1.14649029164803	0.816782192474926	-0.329708099173104	1.63684993471389	6.73654876983734	0.0100909434497397	0.016088478693493
3069	Whamm	-0.453526892924605	-0.690506061164733	-0.236979168240128	3.85266351029585	6.7358610636883	0.010094316972139	0.0160922096529636
2336	Zfp551	-1.53280428280754	0.790272163391708	2.32307644619925	-1.05624171556016	6.73261264343243	0.0101102696518846	0.016115991300967
5646	Neto2	0.731994296729463	0.682635990448087	-0.049358306281376	3.58390350084022	6.73199617261932	0.0101133003727715	0.0161176981060172
2585	Thop1	-0.486178687016449	0.155816453676054	0.641995140692503	4.81072862084747	6.80440749151776	0.0101134104928008	0.0161176981060172
2508	Zfp764	0.619423750042625	0.893203981299349	0.273780231256724	1.48328998854547	6.7309596242614	0.0101183986672082	0.0161239975486866
647	Morn2	-1.03808786392116	-0.0182719541845459	1.01981590973661	1.05489218712685	6.72813500318797	0.0101323067504545	0.0161445084127779
885	Tmem60	-0.0466022831059473	-0.732389495348354	-0.685787212242406	1.97287849997234	6.72684292358334	0.0101386761619374	0.0161530044192438
1812	Echdc3	-0.51785668178708	-0.90005895692163	-0.38220227513455	4.26527841293446	7.00113768673529	0.010142790939962	0.0161579069582699
3475	Fer	-0.383462406152562	-0.492180038304691	-0.10871763215213	4.47162803752431	6.72386805994281	0.01015335861347	0.0161730871858587
7246	Lpgat1	-0.0578104623833236	-0.628610762277505	-0.570800299894182	7.96579886619183	6.87222963306397	0.0101627712968923	0.0161864247351137
6080	Cbfa2t2	-0.521838122254836	-0.342510648764755	0.17932747349008	4.54162486410297	6.72167300825368	0.0101642080735642	0.0161870574883965
642	Pdcd5	0.706987659084264	0.649559943040344	-0.0574277160439193	2.30211031111609	6.72038790239912	0.0101705661784342	0.0161955267952323
1587	Haus4	-0.443544042983456	-0.54152978141967	-0.0979857384362135	3.3251609947614	6.71851654739	0.0101798330018986	0.0162086257163155
1378	Rxylt1	-0.0748836149364099	-0.425172350893552	-0.350288735957142	4.38840692697199	6.71780425936209	0.0101833627705502	0.0162125881876094
1850	Thnsl2	-0.364312360090359	0.628180941377451	0.992493301467809	2.5068919428666	6.72129623628069	0.0101857375639632	0.0162147112396273
6073	Fhdc1	0.504358637652762	0.435254310188077	-0.0691043274646845	6.1413235608804	6.71686566412525	0.0101880161752134	0.0162166807605461
920	Cldn34c1	1.31852721644313	0.0899219037004803	-1.22860531274265	0.376371567783353	6.71041002334113	0.0102200889433844	0.0162656074735489
2491	Nbn	-0.115643387151145	-0.511170175067394	-0.395526787916249	4.34968488036633	6.71025850321878	0.0102208431241122	0.0162656074735489
5868	Smc5	-0.380332365060707	-0.219555004743249	0.160777360317457	5.35502090508616	6.70654588460176	0.0102393425550041	0.0162933826146049
2359	Zfp58	-0.595713494881319	0.573528021387674	1.16924151626899	0.662794195017164	6.70246722750512	0.0102597105748202	0.0163229289716357
7581	Nrcam	-1.23897271375164	-3.18880151471285	-1.94982880096121	2.91719209369267	7.24151539363103	0.0102600069852537	0.0163229289716357
4545	Dgkq	-0.289712976079266	0.272194045651036	0.561907021730302	3.85448533542027	6.699042855083	0.0102768474300969	0.0163480506876564
1822	Amy1	1.22548617513747	0.997553569752451	-0.227932605385018	0.799500875421796	6.69873245817824	0.0102784024099636	0.0163488541703731
12602	Plxna4	0.975491742610983	2.70974798096336	1.73425623835238	3.4587511857052	6.99369133078989	0.0102799791721331	0.0163496921324131
3680	Mtdh	-0.271961704168983	-0.340486094394367	-0.0685243902253837	6.84078837912557	6.69814528450661	0.0102813446891674	0.0163501939848565
1213	Rrp15	0.513113250373616	0.143405154138929	-0.369708096234687	4.67720149045617	6.69335747803953	0.0103053723975197	0.0163867312339607
2768	Rxrb	0.492056053788241	0.236555659365373	-0.255500394422868	5.40801978642135	6.69029737741762	0.0103207636091953	0.0164095293978344
4454	Map4k5	0.303427857403357	0.34131128352888	0.0378834261255225	5.94416342107571	6.68862029570332	0.0103292100115382	0.0164212821132897
1486	Polr1d	0.121308723230281	-0.275836565471148	-0.397145288701429	5.675831012216	6.68698482086005	0.0103374545696249	0.0164327115718863
354	Rpl34-ps2	0.81037822119324	0.855647098482336	0.0452688772890962	1.5954792656852	6.68419698603836	0.0103515258225313	0.0164534000314848
1081	Gadd45g	0.0259498046272814	-0.550856301243732	-0.576806105871013	7.95283323479513	6.76973063551561	0.0103715712288818	0.0164835790136913
6414	Krit1	0.137476079969807	0.385196180401953	0.247720100432146	5.10687503976786	6.67616096213478	0.0103922108332417	0.016513486634891
7310	Atp13a3	-0.475819413976113	-0.542966238057336	-0.0671468240812222	8.05149446282786	6.71859019957627	0.0103925102120429	0.016513486634891
1937	Peli3	0.977255696675771	1.30340635741078	0.32615066073501	1.28951806438042	6.67492075872615	0.0103985062359602	0.0165213283446967
3575	Gpkow	0.324870005783985	0.293833781489184	-0.0310362242948011	5.39370727544094	6.67248616574372	0.010410877322444	0.0165381997804092
1866	Mff	-0.168033755864471	-0.377048176949708	-0.209014421085237	5.36386369843145	6.67241303437554	0.0104112491938962	0.0165381997804092
1193	Nubpl	0.741812682632406	0.546826119658184	-0.194986562974222	1.83952166508449	6.6706274701984	0.0104203335199049	0.0165509418168052
878	Ly6i	-0.786622084651374	0.674518993495973	1.46114107814735	0.535283626625159	6.66796176996777	0.010433912741436	0.0165667607066253
10907	Tet3	0.281591571514391	-0.154983030515719	-0.436574602030109	6.33531631897943	6.66787268472734	0.0104343668998949	0.0165667607066253
2563	Cd248	-0.67963420893335	1.25331889484168	1.93295310377503	2.45013724554904	6.66773867827154	0.0104350501107485	0.0165667607066253
2455	Gbp2	0.826317502006923	1.16283074480894	0.336513242802016	5.75411543322028	7.20991490887916	0.0104352524837676	0.0165667607066253
3546	Map2k7	0.301896116441347	-0.00813396345336003	-0.310030079894707	5.804913267707	6.66756107714501	0.0104359556619326	0.0165667607066253
1162	Uchl4	0.800969409722481	0.160231566733844	-0.640737842988637	3.90373182452592	6.81366162259218	0.0104366762478804	0.0165667607066253
1800	Aatf	-0.0935999637074448	-0.562717884584434	-0.469117920876989	4.19970461680222	6.66567418589499	0.0104455821441577	0.016579207537338
3180	Vps11	0.233915545390355	-0.196786055172971	-0.430701600563326	5.16496657204468	6.66416032340169	0.0104533129484145	0.0165897869173166
9632	Trip12	0.176852407572085	-0.230957058912072	-0.407809466484157	7.70537965446068	6.66284821035801	0.0104600188393509	0.0165987377322299
1164	H2-Bl	-1.51899761366565	-1.2110866612542	0.307910952411451	4.06624297664917	7.20078414108988	0.0104758823942542	0.0166222173062286
922	Gm6030	0.624967213911516	1.07522182408513	0.450254610173616	1.43236352998159	6.65904850913391	0.0104794662828227	0.0166262097764763
2982	Scube3	1.76262140936921	2.74591664800598	0.983295238636771	5.11338967484945	7.04004949826544	0.0104817251258012	0.0166280993947612
3432	Impact	0.424123199647723	-0.0161423556442828	-0.440265555292006	4.15330160408336	6.65779292034114	0.0104859017687825	0.0166330306960865
1206	Praf2	0.381081115480193	0.750310291192134	0.369229175711942	3.08881617807976	6.65624868267297	0.010493822987649	0.0166439001388948
1250	Snrpa1	-0.41184677017354	-0.223935534824619	0.187911235348921	4.95179476488704	6.6559901847159	0.0104951496379225	0.0166443090092402
2672	Snx29	0.698794661083972	0.673913689336134	-0.0248809717478383	3.2053459778354	6.65303731878313	0.0105103179655402	0.0166666671445409
826	Zcrb1	-0.25699991313797	-0.48716530737333	-0.23016539423536	3.93735235908698	6.65067195849529	0.010522486682947	0.0166841681723091
748	Vkorc1	0.349855148473696	0.444871874167337	0.0950167256936407	4.58375127732037	6.65039817140523	0.0105238962469719	0.0166841681723091
2463	Pdzk1	-0.706960773924301	-0.661445778116157	0.0455149958081437	2.1685543921936	6.65026757024022	0.0105245687102872	0.0166841681723091
3873	Mcm9	-0.487623398648303	0.0476383660255873	0.535261764673891	3.28980255374352	6.64581688587588	0.0105475149558665	0.0167188419068356
1979	Alas2	1.08055392020669	0.1053166816358	-0.975237238570891	0.0782887123398828	6.64543790972119	0.010549471503388	0.0167202412468965
2726	Pex12	-0.627364965130916	-0.449136289684337	0.178228675446579	2.51002438752621	6.63891054679555	0.0105832364352864	0.016772049437236
1001	Gm9209	0.814859729407218	0.794297917631558	-0.0205618117756602	1.98405212728151	6.6372613140755	0.0105917874100164	0.0167838926985627
3812	Polr2b	-0.405052063226595	0.0502623492732399	0.455314412499835	5.66207590972821	6.63571842912701	0.0105997942284023	0.0167948713598576
3514	Fbh1	-0.442409975408024	-0.239975203648624	0.2024347717594	5.69942208648055	6.63498111897715	0.0106036229802531	0.0167992285124123
953	Rtl8c	-0.495112071474027	1.09075872011862	1.58587079159265	2.04096224957368	6.6330368941076	0.0106137267519425	0.0168135252269836
664	Gm9895	-0.85374810090002	-1.77155414375498	-0.917806042854959	-1.17742060798364	6.62897198010009	0.0106348873584381	0.0168453327174852
2749	Abhd4	0.387775002741088	0.656679765546074	0.268904762804985	6.38633574636257	6.84136297716018	0.0106410996111125	0.0168534584158099
3187	Capza1	-0.0197343776934696	-0.351225310627447	-0.331490932933978	5.64734139408711	6.62639993968578	0.0106483017685299	0.016863150120975
2876	Coa7	0.362135099032693	-0.57529485059345	-0.937429949626143	2.20065588912917	6.62327484199994	0.0106646269860831	0.0168872860918533
3371	Lmnb2	-0.444582452737493	0.135903446097118	0.580485898834611	4.12638260569732	6.62088538480898	0.0106771288232697	0.0169053635013681
1701	BC023105	-1.5902412368332	-0.84593809557828	0.744303141254917	0.998017562248251	6.61747100786744	0.0106950225625935	0.0169319734998685
3509	Gdnf	2.59739605817831	-0.930302271425921	-3.52769832960423	-0.157941111771338	6.61515851871959	0.0107071613413203	0.016949467968592
2235	Tnfsf11	7.24035757136718	7.83888318765961	0.598525616292434	2.50330434137408	7.81946497027491	0.0107084768286883	0.016949827320221
4410	Mttp	-0.423702005792249	-0.745301286359206	-0.321599280566957	2.53220329530422	6.61442065226457	0.0107110379232726	0.0169521579978861
4344	Abcb1b	0.28482028548116	2.31563521156962	2.03081492608846	3.53580908832769	6.61275968632338	0.0107197702026334	0.0169642542271756
1080	Mafa	4.50263067685039	5.71278777756986	1.21015710071947	2.24203342141076	6.84053223698736	0.0107256660781552	0.016971859787525
5891	Chdh	-0.717100885635105	-0.366191691802174	0.350909193832932	5.1622671232021	6.81255452831294	0.0107518779201987	0.0170116076989773
5476	Traf6	0.430409496172911	0.123693658230544	-0.306715837942367	5.30050510927862	6.60619881545528	0.0107543436168815	0.0170137802298159
3535	Strn4	0.249670438791907	0.36105878668996	0.111388347898053	6.26649138212561	6.60462080098611	0.0107626784172192	0.0170252365210217
7873	Tanc1	0.133820051917208	-0.46424995041441	-0.598070002331618	7.52882807790141	6.70244755833458	0.0107736366406396	0.0170408399967536
1516	Bud23	-0.205233533676173	-0.55290429804919	-0.347670764373016	4.42731228979026	6.6023384161559	0.0107747468060535	0.0170408650481276
2083	Slc2a8	-0.178033441751121	-0.613895911685169	-0.435862469934048	3.29565144367241	6.59965022721256	0.0107889810189219	0.017061644402016
4846	Ddx51	0.134199134436247	0.481703732290794	0.347504597854547	4.14527274165222	6.59736200220153	0.0108011145288347	0.0170790978313377
2974	Zfp758	-0.51655940443372	-0.672036393802488	-0.155476989368768	2.56839119835994	6.59387333815399	0.0108196438670323	0.0171066599956774
748	E130102H24Rik	0.359978668584467	-0.88217100999855	-1.24214967858302	0.836659820064784	6.58995161762085	0.0108405172217815	0.0171379222515311
